,index,Cand_Id,Cand_Name,Cand_Office_Dist,Cand_Office_St,Cand_Party_Affiliation,D,DISTRICT,FEC ID#,Gender,Incumbent,Median_Income,Party_Previous_Vote_Share,Presidential_Approval_Rating,Primary.Vote.Percent,Raised,STATE,Same_Party_As_President,Spent,Unnamed: 0,Year,gov_party,labor_force,minority_percentage,name_commonness,percent_bachelor_or_above,recent_presidential_vote,seat_transition
788,2037,H0SC04257,"GOWDY, TREY",4.0,SC,REP,04,,H0SC04257,1.0,1.0,43965.0,0.63504064,0.4,100.00,728767.38,South Carolina,False,533277.97,2037.0,2012.0,REP,73.3,0.25625,500.0,28.0,0.429441356,4.0
789,2042,H0SC05031,"MULVANEY, JOHN MICHAEL 'MICK'",5.0,SC,REP,05,,H0SC05031,1.0,1.0,42642.0,0.551589006,0.4,100.00,798055.27,South Carolina,False,692429.67,2042.0,2012.0,REP,74.49333,0.31491,6.0,20.2,,4.0
790,2043,H2SC02042,"CLYBURN, JAMES E",6.0,SC,DEM,06,,H2SC02042,1.0,1.0,33674.0,0.628838799,0.4,100.00,2388048.33,South Carolina,True,2223870.46,2043.0,2012.0,REP,77.1,0.61366,5.0,17.8,,
791,2054,H2SC07066,"RICE, TOM",7.0,SC,REP,07,,H2SC07066,1.0,1.0,37124.0,0.0,0.4,27.36,1428114.25,South Carolina,False,1321360.17,2054.0,2012.0,REP,75.5,0.34149,20.0,19.2,,
792,2062,H0SD00054,"NOEM, KRISTI LYNN",0.0,SD,REP,00,,H0SD00054,0.0,1.0,48362.0,0.481185001,0.37,100.00,2811273.74,South Dakota,False,2688179.83,2062.0,2012.0,REP,77.46842,0.14615,108.0,26.0,0.35489931700000005,4.0
793,2065,H6TN01388,"ROE, DAVID PHILLIP DR.",1.0,TN,REP,01,,H6TN01388,1.0,1.0,37239.0,0.8083937409999999,0.37,100.00,706755.61,Tennessee,False,511316.38,2065.0,2012.0,REP,77.3,0.05363,4.0,17.9,0.407785059,4.0
794,2072,H8TN02069,"DUNCAN, JOHN J REP. JR.",2.0,TN,REP,02,,H8TN02069,1.0,1.0,44732.0,0.81783366,0.37,83.39,650921.79,Tennessee,False,548500.62,2072.0,2012.0,REP,77.4,0.10727,6.0,27.9,0.270710059,3.0
795,2078,H0TN03254,"FLEISCHMANN, CHARLES J",3.0,TN,REP,03,,H0TN03254,1.0,1.0,40876.0,0.567902453,0.37,39.07,1412229.34,Tennessee,False,1398209.9,2078.0,2012.0,REP,76.3,0.14755,23.0,20.6,0.442302428,4.0
796,2083,H0TN04195,"DESJARLAIS, SCOTT EUGENE",4.0,TN,REP,04,,H0TN04195,1.0,1.0,43563.0,0.570659363,0.37,76.76,1260459.29,Tennessee,False,1266553.7,2083.0,2012.0,REP,76,0.13172,17.0,19.4,0.420383971,0.0
797,2086,H2TN05131,"COOPER, JAMES H.S.",5.0,TN,DEM,05,,H2TN05131,1.0,1.0,44322.0,0.56226398,0.37,100.00,1213184.51,Tennessee,True,664008.33,2086.0,2012.0,REP,78.4,0.3515,5.0,33.0,0.329582488,0.0
798,2094,H0TN06257,"BLACK, DIANE L MRS.",6.0,TN,REP,06,,H0TN06257,0.0,1.0,44735.0,0.672568085,0.37,69.38,2437229.66,Tennessee,False,2153237.88,2094.0,2012.0,REP,78.4,0.08058,123.0,19.1,0.304510605,3.0
799,2101,H2TN06030,"BLACKBURN, MARSHA MRS.",7.0,TN,REP,07,,H2TN06030,0.0,1.0,48542.0,0.7237172279999999,0.37,100.00,1779731.37,Tennessee,False,1408632.56,2101.0,2012.0,REP,77.94,0.15629,500.0,24.6,0.318479009,3.0
800,2106,H0TN08246,"FINCHER, STEVE",8.0,TN,REP,08,,H0TN08246,1.0,1.0,50260.0,0.589940563,0.37,86.66,2251745.71,Tennessee,False,911702.99,2106.0,2012.0,REP,78.3,0.23149,159.0,27.2,0.241922892,0.0
801,2113,H6TN09068,"COHEN, STEPHEN IRA",9.0,TN,DEM,09,,H6TN09068,1.0,1.0,35272.0,0.739969016,0.37,89.30,831885.68,Tennessee,True,820326.73,2113.0,2012.0,REP,75.3,0.71738,33.0,22.0,0.277493188,
802,2122,H4TX04039,"GOHMERT, LOUIE",1.0,TX,REP,01,,H4TX04039,1.0,1.0,42019.0,0.897294898,0.41,100.00,742346.57,Texas,False,759161.55,2122.0,2012.0,REP,77.6381,0.23238000000000006,500.0,19.6,,3.0
803,2128,H4TX02108,"POE, TED",2.0,TX,REP,02,,H4TX02108,1.0,1.0,70434.0,0.8861113190000001,0.41,100.00,966270.91,Texas,False,480982.47,2128.0,2012.0,REP,77.8,0.27187,181.0,37.9,,4.0
804,2131,H2TX03118,"JOHNSON, SAMUEL ROBERT",3.0,TX,REP,03,,H2TX03118,1.0,1.0,82152.0,0.6628147679999999,0.41,83.06,1136768.09,Texas,False,972691.45,2131.0,2012.0,REP,78.5,0.27505,64.0,51.2,,4.0
805,2138,H0TX04037,"HALL, RALPH MOODY",4.0,TX,REP,04,,H0TX04037,1.0,1.0,45112.0,0.731874644,0.41,58.37,563641.45,Texas,False,598127.32,2138.0,2012.0,REP,79,0.17693,171.0,19.0,,4.0
806,2144,H2TX05121,"HENSARLING, JEB HON.",5.0,TX,REP,05,,H2TX05121,1.0,1.0,43436.0,0.7052706,0.41,100.00,3017392.46,Texas,False,2583174.15,2144.0,2012.0,REP,78.2,0.24514,500.0,17.9,,0.0
807,2147,H4TX06117,"BARTON, JOE LINUS",6.0,TX,REP,06,,H4TX06117,1.0,1.0,59024.0,0.659091888,0.41,63.22,1535592.48,Texas,False,2152615.75,2147.0,2012.0,REP,78.5,0.29532,107.0,28.5,,0.0
808,2160,H0TX07055,"CULBERSON, JOHN",7.0,TX,REP,07,,H0TX07055,1.0,1.0,67432.0,0.814472326,0.41,86.29,842045.37,Texas,False,846830.82,2160.0,2012.0,REP,79.7,0.3074,6.0,47.1,,4.0
809,2165,H6TX08100,"BRADY, KEVIN",8.0,TX,REP,08,,H6TX08100,1.0,1.0,60600.0,0.802674305,0.41,76.11,1385893.57,Texas,False,1268522.45,2165.0,2012.0,REP,79.13333,0.16523,13.0,26.0,,0.0
810,2171,H4TX09095,"GREEN, ALEXANDER",9.0,TX,DEM,09,,H4TX09095,1.0,1.0,39658.0,0.757391247,0.41,100.00,351713.48,Texas,True,365843.61,2171.0,2012.0,REP,81.2,0.6117199999999999,106.0,23.1,,0.0
811,2176,H4TX10093,"MCCAUL, MICHAEL",10.0,TX,REP,10,,H4TX10093,1.0,1.0,61710.0,0.6467384270000001,0.41,83.77,1124340.28,Texas,False,1075667.29,2176.0,2012.0,REP,80.6,0.21209,1.0,35.0,0.215917843,4.0
812,2182,H4TX19136,"CONAWAY, MICHAEL HONORABLE",11.0,TX,REP,11,,H4TX19136,1.0,1.0,48515.0,0.808426677,0.41,70.36,1350629.71,Texas,False,1206227.65,2182.0,2012.0,REP,80.35263,0.1134,1.0,18.5,,4.0
813,2186,H6TX12060,"GRANGER, KAY",12.0,TX,REP,12,,H6TX12060,0.0,1.0,57652.0,0.718572821,0.41,80.18,1375456.6,Texas,False,1369512.32,2186.0,2012.0,REP,79.94762,0.19116,500.0,27.8,,0.0
814,2195,H4TX13014,"THORNBERRY, MAC",13.0,TX,REP,13,,H4TX13014,1.0,1.0,46413.0,0.8704889920000001,0.41,77.53,1092128.93,Texas,False,870521.11,2195.0,2012.0,REP,79.5,0.13371,500.0,19.2,,0.0
815,2210,H2TX14149,"WEBER, RANDY",14.0,TX,REP,14,,H2TX14149,1.0,0.0,51437.0,0.759902515,0.41,27.60,1334236.07,Texas,False,1289706.28,2210.0,2012.0,REP,79.9,0.28413,77.0,22.0,,0.0
816,2216,H6TX15055,"HINOJOSA, RUBEN E.",15.0,TX,DEM,15,,H6TX15055,1.0,1.0,39716.0,0.557306411,0.41,71.16,592032.53,Texas,True,849921.29,2216.0,2012.0,REP,79.3,0.09999,182.0,17.5,,0.0
817,2225,H2TX16185,"O'ROURKE, ROBERT ''BETO''",16.0,TX,DEM,16,,H2TX16185,1.0,0.0,41401.0,0.580749658,0.41,50.47,685661.09,Texas,True,618525.63,2225.0,2012.0,REP,79.9,0.17064,7.0,22.0,,3.0
818,2231,H0TX17104,"FLORES, BILL",17.0,TX,REP,17,,H0TX17104,1.0,1.0,45756.0,0.61801879,0.41,82.50,1301528.91,Texas,False,1059094.75,2231.0,2012.0,REP,80.3,0.24384,9.0,27.9,,4.0
819,2235,H4TX18054,"LEE, SHEILA JACKSON",18.0,TX,DEM,18,,H4TX18054,1.0,1.0,37938.0,0.701510868,0.41,,600450.89,Texas,True,554810.24,2235.0,2012.0,REP,79,0.54642,119.0,18.7,,3.0
820,2239,H4TX19102,"NEUGEBAUER, RANDY HONORABLE",19.0,TX,REP,19,,H4TX19102,1.0,1.0,42453.0,0.7777981490000001,0.41,74.31,1561331.33,Texas,False,1319609.09,2239.0,2012.0,REP,79.48667,0.17953,77.0,21.0,,0.0
821,2242,H2TX35011,"CASTRO, JOAQUIN MR.",20.0,TX,DEM,20,,H2TX35011,1.0,0.0,45338.0,0.636166405,0.41,100.00,1494022.55,Texas,True,1346968.05,2242.0,2012.0,REP,80,0.23935,500.0,22.2,,0.0
822,2253,H6TX21012,"SMITH, LAMAR",21.0,TX,REP,21,,H6TX21012,1.0,1.0,58738.0,0.6887653509999999,0.41,,1727471.98,Texas,False,1705680.88,2253.0,2012.0,REP,80.5,0.12983,500.0,43.6,,0.0
823,2258,H8TX22107,"OLSON, PETER G",22.0,TX,REP,22,,H8TX22107,1.0,1.0,82899.0,0.674935046,0.41,76.48,1439596.52,Texas,False,1244947.02,2258.0,2012.0,REP,80.23684,0.36871,55.0,40.8,,3.0
824,2264,H2TX23124,"GALLEGO, PETE",23.0,TX,DEM,23,,H2TX23124,1.0,0.0,47525.0,0.444441511,0.41,40.83,1802829.59,Texas,True,1767937.79,2264.0,2012.0,REP,80.10476,0.15902,55.0,20.5,,4.0
825,2269,H4TX24094,"MARCHANT, KENNY E MR.",24.0,TX,REP,24,,H4TX24094,1.0,1.0,61682.0,0.8157180470000001,0.41,67.93,829632.42,Texas,False,742252.43,2269.0,2012.0,REP,80.2,0.31758000000000003,500.0,42.4,,3.0
826,2289,H2TX33040,"WILLIAMS, ROGER",25.0,TX,REP,25,,H2TX33040,1.0,1.0,57180.0,0.448350568,0.41,25.11,3102682.95,Texas,False,3035074.05,2289.0,2012.0,REP,79.6,0.16417,92.0,33.6,,0.0
827,2291,H2TX26093,"BURGESS, MICHAEL C. DR.",26.0,TX,REP,26,,H2TX26093,1.0,1.0,75711.0,0.670527792,0.41,100.00,1054607.15,Texas,False,990101.27,2291.0,2012.0,REP,80.5,0.18767,1.0,39.3,,3.0
828,2298,H0TX27061,"FARENTHOLD, RANDOLPH BLAKE",27.0,TX,REP,27,,H0TX27061,1.0,1.0,47830.0,0.478437884,0.41,70.78,1153105.4,Texas,False,1182936.31,2298.0,2012.0,REP,79.2,0.16132,500.0,18.2,,4.0
829,2308,H2TX23082,"CUELLAR, HENRY R.",28.0,TX,DEM,28,,H2TX23082,1.0,1.0,42237.0,0.563481805,0.41,100.00,1672433.49,Texas,True,1279635.52,2308.0,2012.0,REP,80.1,0.13806,120.0,17.0,,0.0
830,2311,H2TX29030,"GREEN, RAYMOND E. 'GENE'",29.0,TX,DEM,29,,H2TX29030,1.0,1.0,35951.0,0.646128338,0.41,100.00,1012294.96,Texas,True,721458.54,2311.0,2012.0,REP,79,0.29651,61.0,8.3,,0.0
831,2316,H2TX00015,"JOHNSON, EDDIE BERNICE",30.0,TX,DEM,30,,H2TX00015,0.0,1.0,40810.0,0.7573566829999999,0.41,83.06,779237.22,Texas,True,882303.45,2316.0,2012.0,REP,79.42,0.57449,165.0,18.8,,0.0
832,2319,H2TX31044,"CARTER, JOHN R. REP.",31.0,TX,REP,31,,H2TX31044,1.0,1.0,61553.0,0.82539724,0.41,75.99,885683.63,Texas,False,757982.69,2319.0,2012.0,REP,75.1,0.21951,6.0,31.6,,0.0
833,2326,H2TX03126,"SESSIONS, PETE",32.0,TX,REP,32,,H2TX03126,1.0,1.0,62232.0,0.626102515,0.41,100.00,1836551.52,Texas,False,1716842.95,2326.0,2012.0,REP,78.6,0.35336,55.0,40.7,,
834,2344,H2TX33073,"VEASEY, MARC ALLISON",33.0,TX,DEM,33,,H2TX33073,0.0,1.0,33411.0,0.0,0.41,36.77,1219901.76,Texas,True,1198195.07,2344.0,2012.0,REP,76.98947,0.32007,89.0,8.7,,
835,2356,H2TX27190,"VELA, FILEMON MR.",34.0,TX,DEM,34,,H2TX27190,1.0,1.0,33529.0,0.0,0.41,40.46,876684.38,Texas,True,772097.93,2356.0,2012.0,REP,76.98947,0.1099,500.0,13.6,,
836,2360,H4TX10028,"DOGGETT, LLOYD",35.0,TX,DEM,35,,H4TX10028,1.0,1.0,38944.0,0.0,0.41,73.25,1744502.64,Texas,True,1977379.71,2360.0,2012.0,REP,76.98947,0.2825,500.0,16.1,,
837,2378,H6TX22143,"STOCKMAN, STEVE",36.0,TX,REP,36,,H6TX22143,1.0,1.0,53145.0,0.0,0.41,21.78,365284.6,Texas,False,361604.47,2378.0,2012.0,REP,76.98947,0.19755,159.0,18.2,,
838,2383,H2UT01094,"BISHOP, ROBERT",1.0,UT,REP,01,,H2UT01094,1.0,1.0,57966.0,0.691935005,0.26,,353367.37,Utah,False,403467.05,2383.0,2012.0,REP,75.89524,0.10826,7.0,27.7,,0.0
839,2402,H2UT02324,"STEWART, CHRIS",2.0,UT,REP,02,,H2UT02324,1.0,1.0,51018.0,0.460601079,0.26,,473092.58,Utah,False,434660.12,2402.0,2012.0,REP,74.6,0.13764,109.0,29.3,0.709775967,0.0
840,2407,H8UT03089,"CHAFFETZ, JASON",3.0,UT,REP,03,,H8UT03089,1.0,1.0,61943.0,0.723245991,0.26,,807594.7,Utah,False,830114.5,2407.0,2012.0,REP,76.3,0.08763,3.0,36.5,,
841,2416,H0UT02096,"MATHESON, JAMES D",4.0,UT,DEM,04,,H0UT02096,1.0,1.0,58945.0,0.0,0.26,,2360398.97,Utah,True,2384427.1,2416.0,2012.0,REP,76.58947,0.14293,5.0,26.4,,
842,2424,H8VA01147,"WITTMAN, ROB",1.0,VA,REP,01,,H8VA01147,1.0,1.0,75494.0,0.639658004,0.46,100.00,950387.37,Virginia,False,764995.04,2424.0,2012.0,REP,77,0.26245,7.0,33.8,,0.0
843,2426,H0VA02084,"RIGELL, EDWARD SCOTT MR.",2.0,VA,REP,02,,H0VA02084,1.0,1.0,56787.0,0.531768247,0.46,100.00,2397768.28,Virginia,False,2550870.2,2426.0,2012.0,REP,76.73333,0.33302,40.0,30.2,,0.0
844,2429,H6VA01117,"SCOTT, ROBERT C",3.0,VA,DEM,03,,H6VA01117,1.0,1.0,40022.0,0.70087767,0.46,100.00,451466.32,Virginia,True,436493.13,2429.0,2012.0,REP,81.5,0.64152,7.0,21.4,,0.0
845,2432,H2VA04052,"FORBES, J RANDY",4.0,VA,REP,04,,H2VA04052,1.0,1.0,60936.0,0.624676066,0.46,89.72,1077552.25,Virginia,False,1240932.22,2432.0,2012.0,REP,80.8,0.38478,500.0,24.0,,0.0
846,2437,H0VA05095,"HURT, ROBERT",5.0,VA,REP,05,,H0VA05095,1.0,1.0,45288.0,0.508519272,0.46,100.00,2051306.26,Virginia,False,1980843.02,2437.0,2012.0,REP,80.74737,0.25296,7.0,24.2,0.377301853,0.0
847,2439,H2VA06115,"GOODLATTE, ROBERT W",6.0,VA,REP,06,,H2VA06115,1.0,1.0,46378.0,0.775256165,0.46,66.49,1606587.55,Virginia,False,1888067.43,2439.0,2012.0,REP,80.52381,0.15737,7.0,24.8,,4.0
848,2443,H0VA07042,"CANTOR, ERIC IVAN",7.0,VA,REP,07,,H0VA07042,1.0,1.0,68910.0,0.593199679,0.46,79.45,7632717.43,Virginia,False,7477917.43,2443.0,2012.0,REP,80.1,0.22711,14.0,39.1,,4.0
849,2449,H0VA08040,"MORAN, JAMES P JR",8.0,VA,DEM,08,,H0VA08040,1.0,1.0,92918.0,0.611828273,0.46,74.19,1102046.82,Virginia,True,1170284.75,2449.0,2012.0,REP,80,0.36061,5.0,59.0,,3.0
850,2455,H0VA09055,"GRIFFITH, H MORGAN",9.0,VA,REP,09,,H0VA09055,0.0,1.0,37196.0,0.512586278,0.46,100.00,1399362.81,Virginia,False,1320305.58,2455.0,2012.0,REP,81.4,0.08653,500.0,17.7,,4.0
851,2458,H6VA10050,"WOLF, FRANK R",10.0,VA,REP,10,,H6VA10050,1.0,1.0,108068.0,0.6293759329999999,0.46,100.00,1091197.21,Virginia,False,1020032.15,2458.0,2012.0,REP,81.2,0.26821,65.0,52.5,,0.0
852,2459,H8VA11062,"CONNOLLY, GERRY",11.0,VA,DEM,11,,H8VA11062,1.0,1.0,98815.0,0.492927296,0.46,100.00,2241573.23,Virginia,True,1396232.09,2459.0,2012.0,REP,81.3,0.40249,500.0,53.0,,
853,2467,H4VI00054,"CHRISTENSEN, DONNA M",0.0,VI,DEM,00,,H4VI00054,0.0,0.0,,0.0,,55.33,,Virgin Islands,True,,2467.0,2012.0,DEM,character(0),,64.0,,,
854,2478,H6VT00160,"WELCH, PETER",0.0,VT,DEM,00,,H6VT00160,1.0,1.0,52977.0,0.0,,99.04,950025.79,Vermont,True,669593.39,2478.0,2012.0,DEM,77.2,0.04913,55.0,34.2,0.395474907,0.0
855,2483,H0WA08046,"DELBENE, SUZAN K",1.0,WA,DEM,01,,H0WA08046,0.0,0.0,77154.0,0.576667034,0.51,22.48,4420725.62,Washington,True,4496798.71,2483.0,2012.0,DEM,81.34667,0.18521,500.0,39.0,,0.0
856,2498,H0WA02080,"LARSEN, RICK",2.0,WA,DEM,02,,H0WA02080,1.0,1.0,57156.0,0.510723345,0.51,57.21,1356321.57,Washington,True,1225992.83,2498.0,2012.0,DEM,80.7,0.19193,16.0,28.4,,0.0
857,2503,H0WA03187,"HERRERA BEUTLER, JAIME",3.0,WA,REP,03,,H0WA03187,1.0,1.0,51248.0,0.52971888,0.51,,1658722.02,Washington,False,1623136.4,2503.0,2012.0,DEM,79.8,0.12861,500.0,22.3,0.327091136,3.0
858,2508,H2WA04041,"HASTINGS, DOC",4.0,WA,REP,04,,H2WA04041,1.0,1.0,48473.0,0.676420701,0.51,59.32,1649564.36,Washington,False,1453308.11,2508.0,2012.0,DEM,79.2,0.23809,500.0,19.1,0.23857868,0.0
859,2513,H4WA05077,"RODGERS, CATHY MCMORRIS",5.0,WA,REP,05,,H4WA05077,0.0,1.0,44661.0,0.636663422,0.51,55.76,1968862.0,Washington,False,1987459.0,2513.0,2012.0,DEM,78.31905,0.11266,199.0,27.7,0.455269608,4.0
860,2519,H2WA06129,"KILMER, DEREK",6.0,WA,DEM,06,,H2WA06129,1.0,0.0,52389.0,0.580392322,0.51,53.41,1873136.18,Washington,True,1706202.03,2519.0,2012.0,DEM,77.8,0.18443,73.0,27.0,0.495400951,0.0
861,2526,H8WA07132,"MCDERMOTT, JAMES",7.0,WA,DEM,07,,H8WA07132,1.0,1.0,65566.0,0.829733585,0.51,70.91,611669.76,Washington,True,601201.89,2526.0,2012.0,DEM,76.9,0.23495,5.0,54.8,,3.0
862,2533,H4WA08071,"REICHERT, DAVE",8.0,WA,REP,08,,H4WA08071,1.0,1.0,69262.0,0.520516205,0.51,50.62,1654833.25,Washington,False,1597769.57,2533.0,2012.0,DEM,78.6,0.19256,4.0,30.9,,4.0
863,2540,H6WA09025,"SMITH, D ADAM",9.0,WA,DEM,09,,H6WA09025,1.0,1.0,61036.0,0.548520794,0.51,61.16,1145880.0,Washington,True,924160.51,2540.0,2012.0,DEM,76.9,0.45333,500.0,38.1,,
864,2545,H0WA03161,"HECK, DENNIS",10.0,WA,DEM,10,,H0WA03161,1.0,1.0,55902.0,0.0,0.51,39.73,2053753.65,Washington,True,2018841.66,2545.0,2012.0,DEM,81.4,0.24071,59.0,24.9,,
865,2548,H8WI01024,"RYAN, PAUL D.",1.0,WI,REP,01,,H8WI01024,1.0,1.0,56421.0,0.682443177,0.49,99.58,4994668.37,Wisconsin,False,6651220.68,2548.0,2012.0,REP,72.95263,0.11305,27.0,25.9,,0.0
866,2553,H2WI02124,"POCAN, MARK",2.0,WI,DEM,02,,H2WI02124,1.0,0.0,56111.0,0.618127613,0.49,72.16,1143296.01,Wisconsin,True,1090359.91,2553.0,2012.0,REP,72.49048,0.12657000000000002,18.0,37.1,,4.0
867,2558,H6WI03099,"KIND, RON",3.0,WI,DEM,03,,H6WI03099,1.0,1.0,46641.0,0.503067045,0.49,99.86,1979016.88,Wisconsin,True,1568648.69,2558.0,2012.0,REP,71.9,0.05727,43.0,22.6,,0.0
868,2559,H4WI04183,"MOORE, GWENDOLYNNE",4.0,WI,DEM,04,,H4WI04183,0.0,1.0,37782.0,0.690506195,0.49,99.67,823446.23,Wisconsin,True,810326.08,2559.0,2012.0,REP,72.3,0.47497,500.0,25.6,,4.0
869,2563,H8WI09050,"SENSENBRENNER, F JAMES JR",5.0,WI,REP,05,,H8WI09050,1.0,1.0,61675.0,0.693595982,0.49,99.40,554919.59,Wisconsin,False,626187.32,2563.0,2012.0,REP,72.3,0.07381,500.0,33.3,,0.0
870,2565,H0WI06061,"PETRI, THOMAS",6.0,WI,REP,06,,H0WI06061,1.0,1.0,52150.0,0.707072227,0.49,82.19,743349.28,Wisconsin,False,672014.83,2565.0,2012.0,REP,72.5,0.06735,20.0,23.4,,3.0
871,2567,H0WI07051,"DUFFY, SEAN",7.0,WI,REP,07,,H0WI07051,1.0,1.0,47118.0,0.521924195,0.49,99.47,2647209.9,Wisconsin,False,2601113.23,2567.0,2012.0,REP,72.8,0.05951,39.0,20.5,,4.0
872,2570,H0WI08075,"RIBBLE, REID",8.0,WI,REP,08,,H0WI08075,1.0,1.0,51900.0,0.5482630479999999,0.49,99.61,2320569.03,Wisconsin,False,2086968.35,2570.0,2012.0,REP,73.6,0.08682999999999999,500.0,22.9,,
873,2572,H0WV01072,"MCKINLEY, DAVID B.",1.0,WV,REP,01,,H0WV01072,1.0,1.0,38970.0,0.5040026679999999,0.31,100.00,2136064.83,West Virginia,False,1251707.03,2572.0,2012.0,DEM,76.9,0.05087,4.0,19.5,0.576315311,4.0
874,2578,H0WV02138,"CAPITO, SHELLEY MOORE MS.",2.0,WV,REP,02,,H0WV02138,1.0,1.0,45561.0,0.6845707870000001,0.31,82.93,2449473.47,West Virginia,False,3001166.53,2578.0,2012.0,DEM,77.33333,0.07632,168.0,19.9,0.522984612,0.0
875,2585,H6WV04057,"RAHALL, NICK JOE II",3.0,WV,DEM,03,,H6WV04057,1.0,1.0,35783.0,0.560386473,0.31,100.00,1359430.49,West Virginia,True,1720828.35,2585.0,2012.0,DEM,74,0.06213,51.0,14.3,0.550793745,
876,2590,H8WY00148,"LUMMIS, CYNTHIA MARIE",0.0,WY,REP,00,,H8WY00148,0.0,1.0,54901.0,0.705268853,0.28,98.13,715313.84,Wyoming,False,593403.21,2590.0,2012.0,REP,71.7,0.09128,31.0,24.3,,0.0
877,10,H6AK00045,"YOUNG, DONALD E",0.0,AK,REP,0.0,,H6AK00045,1.0,1.0,76440.0,0.0,,74.29,1095211.42,Alaska,False,1313704.68,10.0,2016.0,IND,72.7,0.35584,42.0,28.8,,4.0
878,12,H4AL01123,"BYRNE, BRADLEY ROBERTS",1.0,AL,REP,1.0,,H4AL01123,1.0,1.0,47083.0,0.682456787,0.4,100.0,1366369.77,Alabama,False,1171650.28,12.0,2016.0,REP,72.5,0.3259,57.0,23.3,0.381724873,0.0
879,17,H0AL02087,"ROBY, MARTHA",2.0,AL,REP,2.0,,H0AL02087,0.0,1.0,42035.0,0.67405465,0.4,100.0,1381820.85,Alabama,False,1828096.37,17.0,2016.0,REP,73.3,0.36979,161.0,21.8,0.419044159,4.0
880,20,H2AL03032,"ROGERS, MICHAEL DENNIS",3.0,AL,REP,3.0,,H2AL03032,1.0,1.0,46544.0,0.662245642,0.4,75.89,1137285.01,Alabama,False,1069552.06,20.0,2016.0,REP,72.96667,0.30541,1.0,21.2,0.468938495,0.0
881,22,H6AL04098,"ADERHOLT, ROBERT BROWN",4.0,AL,REP,4.0,,H6AL04098,1.0,1.0,41110.0,1.0,0.4,100.0,1433640.67,Alabama,False,1387066.28,22.0,2016.0,REP,71.9,0.11638,7.0,16.3,0.224703212,0.0
882,25,H0AL05163,"BROOKS, MO",5.0,AL,REP,5.0,,H0AL05163,1.0,1.0,51690.0,0.747283647,0.4,80.32,475499.82,Alabama,False,118998.4,25.0,2016.0,REP,71.5,0.24026,500.0,30.5,0.356304314,4.0
883,26,H4AL06098,"PALMER, GARY",6.0,AL,REP,6.0,,H4AL06098,1.0,1.0,61413.0,0.762724702,0.4,19.73,1201854.52,Alabama,False,739386.69,26.0,2016.0,REP,72.17368,0.21515,47.0,35.2,0.420412134,4.0
884,29,H0AL07086,"SEWELL, TERRYCINA ANDREA",7.0,AL,DEM,7.0,,H0AL07086,0.0,1.0,34664.0,1.0,0.4,83.91,1613551.94,Alabama,True,1070489.9,29.0,2016.0,REP,72.69048,0.66991,500.0,19.1,0.528870156,
885,30,H0AR01083,"CRAWFORD, ERIC ALAN RICK",1.0,AR,REP,1.0,,H0AR01083,1.0,1.0,40492.0,0.632536075,0.37,100.0,669501.96,Arkansas,False,808955.49,30.0,2016.0,REP,73.3,0.22283000000000006,14.0,15.7,0.363115241,4.0
886,34,H4AR02141,"HILL, JAMES FRENCH",2.0,AR,REP,2.0,,H4AR02141,1.0,1.0,49498.0,0.518573295,0.37,55.08,2199131.5,Arkansas,False,1599714.46,34.0,2016.0,REP,73,0.28994000000000003,5.0,28.4,0.436438188,0.0
887,40,H0AR03055,"WOMACK, STEVE",3.0,AR,REP,3.0,,H0AR03055,1.0,1.0,47903.0,0.7941446040000001,0.37,100.0,930982.13,Arkansas,False,567400.63,40.0,2016.0,REP,73.7,0.16951,159.0,25.6,0.321825417,4.0
888,42,H4AR04048,"WESTERMAN, BRUCE MR.",4.0,AR,REP,4.0,,H4AR04048,1.0,1.0,39586.0,0.5374688910000001,0.37,54.45,715777.99,Arkansas,False,463445.59,42.0,2016.0,REP,73.9,0.25627,132.0,16.1,0.389008941,
889,43,H4AS00036,"AMATA, AUMUA",0.0,AS,REP,0.0,,H4AS00036,0.0,0.0,,0.0,,,,American Samoa,False,,43.0,2016.0,DEM,character(0),,500.0,,,
890,56,H6AZ01199,"O'HALLERAN, TOM",1.0,AZ,DEM,1.0,,H6AZ01199,1.0,0.0,50537.0,0.526113638,0.48,,0.0,Arizona,True,0.0,56.0,2016.0,REP,73.3,0.34605,20.0,23.6,0.43368944,0.0
891,64,H2AZ08102,"MCSALLY, MARTHA E. MS.",2.0,AZ,REP,2.0,,H2AZ08102,0.0,1.0,49072.0,0.500143596,0.48,69.36,7699931.76,Arizona,False,7826193.93,64.0,2016.0,REP,72.8,0.18408,161.0,33.0,0.429787361,0.0
892,72,H2AZ07070,"GRIJALVA, RAUL M",3.0,AZ,DEM,3.0,,H2AZ07070,1.0,1.0,44224.0,0.5572451829999999,0.48,100.0,658781.57,Arizona,True,636719.3,72.0,2016.0,REP,73.5,0.35748,500.0,15.7,0.438797679,4.0
893,80,H0AZ01259,"GOSAR, PAUL DR.",4.0,AZ,REP,4.0,,H0AZ01259,1.0,1.0,49466.0,0.6996272379999999,0.48,100.0,702260.9,Arizona,False,707479.96,80.0,2016.0,REP,73.26,0.12214,27.0,18.6,0.438797679,4.0
894,84,H6AZ05083,"BIGGS, ANDY",5.0,AZ,REP,5.0,,H6AZ05083,1.0,0.0,71693.0,0.695781303,0.48,,994666.43,Arizona,False,946069.35,84.0,2016.0,REP,73.8,0.15317999999999998,28.0,34.7,0.438797679,0.0
